accuracy;loss;val_accuracy;val_loss
0.6449957489967346;0.6935454607009888;0.7098976373672485;0.6829760074615479
0.639863133430481;0.6920056343078613;0.7098976373672485;0.6795003414154053
0.6381522417068481;0.6912111639976501;0.7133105993270874;0.6759656071662903
0.6304534077644348;0.6883248090744019;0.7133105993270874;0.6725832223892212
0.6338751316070557;0.6958017349243164;0.7167235612869263;0.6689485311508179
0.658682644367218;0.675801157951355;0.7167235612869263;0.6654722690582275
0.6612489223480225;0.6791505813598633;0.7303754091262817;0.6618128418922424
0.6749358177185059;0.6665431261062622;0.723549485206604;0.6582462191581726
0.6595380902290344;0.668375551700592;0.7269624471664429;0.6547690033912659
0.6680923700332642;0.6608229875564575;0.723549485206604;0.6513307690620422
0.6569717526435852;0.6602100133895874;0.723549485206604;0.6478608846664429
0.682634711265564;0.6634951233863831;0.723549485206604;0.6443489193916321
0.6792129874229431;0.6614835858345032;0.723549485206604;0.6407973766326904
0.688622772693634;0.6566736698150635;0.7269624471664429;0.6372731328010559
0.6903336048126221;0.649761438369751;0.7303754091262817;0.6338978409767151
0.6980324983596802;0.6467174887657166;0.7303754091262817;0.6307306885719299
0.6920444965362549;0.6483106017112732;0.7337883710861206;0.6277384161949158
0.6817793250083923;0.6443898677825928;0.7337883710861206;0.6248366832733154
0.6988879442214966;0.634571373462677;0.7337883710861206;0.6220218539237976
0.6963216662406921;0.6420453190803528;0.7337883710861206;0.6193742752075195
0.6877673268318176;0.6360933184623718;0.7337883710861206;0.6165732741355896
0.7057313919067383;0.6331130862236023;0.7372013926506042;0.6139139533042908
0.6877673268318176;0.6337391138076782;0.7372013926506042;0.6112953424453735
0.7031651139259338;0.6271407604217529;0.7372013926506042;0.608875572681427
0.71856290102005;0.6218451261520386;0.744027316570282;0.6062787175178528
0.7159965634346008;0.623287558555603;0.744027316570282;0.6037469506263733
0.701454222202301;0.6210816502571106;0.7508532404899597;0.6012720465660095
0.7219846248626709;0.6154637336730957;0.7542662024497986;0.5988499522209167
0.7108640074729919;0.6122289299964905;0.7576791644096375;0.596433699131012
0.71257483959198;0.610664963722229;0.7610921263694763;0.5939071774482727
0.7365269660949707;0.6145926117897034;0.76450514793396;0.5914468169212341
0.7228400111198425;0.611045241355896;0.76450514793396;0.589108943939209
0.7219846248626709;0.6104374527931213;0.7679181098937988;0.5867229700088501
0.7262617349624634;0.6095932722091675;0.7713310718536377;0.5844613313674927
0.7382377982139587;0.6050536632537842;0.7747440338134766;0.582086443901062
0.7262617349624634;0.60358726978302;0.7747440338134766;0.5798255205154419
0.7339606285095215;0.6006246209144592;0.7713310718536377;0.577512800693512
0.7348160743713379;0.5979616045951843;0.7713310718536377;0.5752055644989014
0.7279726266860962;0.600734293460846;0.7713310718536377;0.5728662014007568
0.729683518409729;0.5967829823493958;0.7713310718536377;0.5705567002296448
0.7331052422523499;0.6002588868141174;0.7713310718536377;0.568402111530304
0.7459366917610168;0.5854904651641846;0.7713310718536377;0.566142201423645
0.7442258596420288;0.5880416631698608;0.7713310718536377;0.5639148950576782
0.742514967918396;0.5841938257217407;0.7713310718536377;0.5615869760513306
0.7442258596420288;0.5878325700759888;0.7713310718536377;0.5594592094421387
0.7502138614654541;0.5789052844047546;0.7713310718536377;0.5572675466537476
0.7382377982139587;0.5798962116241455;0.7713310718536377;0.5551026463508606
0.7613344788551331;0.5754647850990295;0.7713310718536377;0.5530195236206055
